,a,x,y
11121,1,128,593
11122,1,128,100
11123,1,128,93
11124,1,128,970
11125,1,128,890
11126,1,128,6351
11127,1,128,1004
11128,1,128,346
11129,1,128,1051
11130,1,128,116
11131,1,128,5121
11132,1,128,545
11133,1,128,657
11134,1,128,956
11135,1,128,586
11136,1,128,314
11137,1,128,414
11138,1,128,2378
11139,1,128,148
11140,1,128,715
11141,1,128,2983
11142,1,128,346
11143,1,128,2648
11144,1,128,1257
11145,1,128,676
11146,1,128,161
11147,1,128,43
11148,1,128,2518
11149,1,128,364
11150,1,128,645
11151,1,128,37
11152,1,128,200
11153,1,128,255
11154,1,128,325
11155,1,128,2531
11156,1,128,245
11157,1,128,684
11158,1,128,572
11159,1,128,487
11160,1,128,2538
11161,1,128,1457
11162,1,128,136
11163,1,128,1029
11164,1,128,1021
11165,1,128,1547
11166,1,128,101
11167,1,128,472
11168,1,128,1985
11169,1,128,1346
11170,1,128,448
11171,1,128,966
11172,1,128,7660
11173,1,128,254
11174,1,128,803
11175,1,128,194
11176,1,128,1065
11177,1,128,791
11178,1,128,2044
11179,1,128,420
11180,1,128,322
11181,1,128,1368
11182,1,128,186
11183,1,128,249
11184,1,128,182
11185,1,128,2046
11186,1,128,880
11187,1,128,848
11188,1,128,385
11189,1,128,6640
11190,1,128,120
11191,1,128,2572
11192,1,128,165
11193,1,128,1558
11194,1,128,544
11195,1,128,3758
11196,1,128,150
11197,1,128,764
11198,1,128,214
11199,1,128,3137
11200,1,128,15502
11201,1,128,3661
11202,1,128,1202
11203,1,128,7754
11204,1,128,931
11205,1,128,1013
11206,1,128,8627
11207,1,128,565
11208,1,128,133
11209,1,128,3258
11210,1,128,5158
11211,1,128,2484
11212,1,128,416
11213,1,128,1702
11214,1,128,3733
11215,1,128,5277
11216,1,128,1684
11217,1,128,719
11218,1,128,793
11219,1,128,3258
11220,1,128,8540
11221,1,128,1941
11222,1,128,387
11223,1,128,3363
11224,1,128,720
11225,1,128,849
11226,1,128,440
11227,1,128,172
11228,1,128,1518
11229,1,128,1814
11230,1,128,1717
11231,1,128,1273
11232,1,128,2272
11233,1,128,1398
11234,1,128,8322
11235,1,128,1768
11236,1,128,129
11237,1,128,1068
11238,1,128,431
11239,1,128,653
11240,1,128,527
11241,1,128,4416
11242,1,128,1357
11243,1,128,790
11244,1,128,2636
11245,1,128,2480
11246,1,128,2099
11247,1,128,1216
11248,1,128,1792
11249,1,128,441
11250,1,128,2168
11251,1,128,2139
11252,1,128,1985
11253,1,128,1509
11254,1,128,1897
11255,1,128,7623
11256,1,128,1002
11257,1,128,802
11258,1,128,918
11259,1,128,1530
11260,1,128,1228
11261,1,128,1463
11262,1,128,2081
11263,1,128,1694
11264,1,128,896
11265,1,128,3886
11266,1,128,1586
11267,1,128,2843
11268,1,128,1307
11269,1,128,1472
11270,1,128,843
11271,1,128,616
11272,1,128,600
11273,1,128,1241
11274,1,128,1342
11275,1,128,738
11276,1,128,65
11277,1,128,3721
11278,1,128,594
11279,1,128,3185
11280,1,128,1824
11281,1,128,3660
11282,1,128,1256
11283,1,128,644
11284,1,128,5325
11285,1,128,2476
11286,1,128,3506
11287,1,128,897
11288,1,128,1317
11289,1,128,2654
11290,1,128,506
11291,1,128,1231
11292,1,128,666
11293,1,128,451
11294,1,128,6565
11295,1,128,1073
11296,1,128,1238
11297,1,128,6199
11298,1,128,2692
11299,1,128,957
11300,1,128,543
11301,1,128,885
11302,1,128,2247
11303,1,128,676
11304,1,128,3036
11305,1,128,1483
11306,1,128,1172
11307,1,128,2947
11308,1,128,1146
11309,1,128,8183
11310,1,128,180
11311,1,128,445
11312,1,128,1267
11313,1,128,206
11314,1,128,814
11315,1,128,252
11316,1,128,5164
11317,1,128,236
11318,1,128,999
11319,1,128,854
11320,1,128,845
11321,1,128,99
11322,1,128,397
11323,1,128,100
11324,1,128,2024
11325,1,128,629
11326,1,128,201
11327,1,128,578
11328,1,128,402
11329,1,128,4549
11330,1,128,877
11331,1,128,604
11332,1,128,1837
11333,1,128,1416
11334,1,128,166
11335,1,128,1837
11336,1,128,111
11337,1,128,1416
11338,1,128,987
11339,1,128,1146
11340,1,128,1471
11341,1,128,301
11342,1,128,352
11343,1,128,723
11344,1,128,578
11345,1,128,1533
11346,1,128,862
11347,1,128,825
11348,1,128,71
11349,1,128,647
11350,1,128,1276
11351,1,128,550
11352,1,128,2325
11353,1,128,1134
11354,1,128,3081
11355,1,128,986
11356,1,128,4201
11357,1,128,1144
11358,1,128,4527
11359,1,128,2114
11360,1,128,103
11361,1,128,1847
11362,1,128,949
11363,1,128,536
11364,1,128,2992
11365,1,128,654
11366,1,128,334
11367,1,128,86
11368,1,128,648
11369,1,128,1409
11370,1,128,747
11371,1,128,2049
11372,1,128,2992
11373,1,128,1664
11374,1,128,2924
11375,1,128,420
11376,1,128,1739
11377,1,128,182
11378,1,128,1377
11379,1,128,1036
11380,1,128,405
11381,1,128,3311
11382,1,128,140
11383,1,128,3482
11384,1,128,758
11385,1,128,661
11386,1,128,505
11387,1,128,2116
11388,1,128,5720
11389,1,128,7249
11390,1,128,2356
11391,1,128,1425
11392,1,128,2228
11393,1,128,782
11394,1,128,169
11395,1,128,1745
11396,1,128,1099
11397,1,128,9895
11398,1,128,1982
11399,1,128,1766
11400,1,128,1255
11401,1,128,369
11402,1,128,369
11403,1,128,281
11404,1,128,4550
11405,1,128,2396
11406,1,128,761
11407,1,128,1016
11408,1,128,3812
11409,1,128,557
11410,1,128,1282
11411,1,128,295
11412,1,128,808
11413,1,128,2630
11414,1,128,873
11415,1,128,2721
11416,1,128,627
11417,1,128,1438
11418,1,128,258
11419,1,128,278
11420,1,128,1814
11421,1,128,741
11422,1,128,1681
11423,1,128,1305
11424,1,128,1956
11425,1,128,1923
11426,1,128,3423
11427,1,128,7387
11428,1,128,3090
11429,1,128,1585
11430,1,128,2258
11431,1,128,1117
11432,1,128,3293
11433,1,128,862
11434,1,128,1979
11435,1,128,2656
11436,1,128,144
11437,1,128,1086
11438,1,128,447
11439,1,128,1868
11440,1,128,493
11441,1,128,334
11442,1,128,967
11443,1,128,563
11444,1,128,714
11445,1,128,4356
11446,1,128,4405
11447,1,128,2203
11448,1,128,521
11449,1,128,10198
11450,1,128,1161
11451,1,128,3665
11452,1,128,918
11453,1,128,2235
11454,1,128,766
11455,1,128,1936
11456,1,128,1288
11457,1,128,2446
11458,1,128,2200
11459,1,128,2101
11460,1,128,460
11461,1,128,7378
11462,1,128,1629
11463,1,128,2147
11464,1,128,580
11465,1,128,214
11466,1,128,551
11467,1,128,5817
11468,1,128,6169
11469,1,128,97
11470,1,128,3247
11471,1,128,5410
11472,1,128,1207
11473,1,128,6088
11474,1,128,2929
11475,1,128,175
11476,1,128,5599
11477,1,128,4067
11478,1,128,58
11479,1,128,551
11480,1,128,8100
11481,1,128,498
11482,1,128,2075
11483,1,128,911
11484,1,128,641
11485,1,128,62
11486,1,128,940
11487,1,128,2622
11488,1,128,4970
11489,1,128,377
11490,1,128,1573
11491,1,128,1291
11492,1,128,446
11493,1,128,4541
11494,1,128,6867
11495,1,128,216
11496,1,128,2219
11497,1,128,3199
11498,1,128,378
11499,1,128,1138
11500,1,128,1419
11501,1,128,432
11502,1,128,3677
11503,1,128,1157
11504,1,128,2092
11505,1,128,6036
11506,1,128,687
11507,1,128,308
11508,1,128,5661
11509,1,128,7189
11510,1,128,167
11511,1,128,877
11512,1,128,119
11513,1,128,3031
11514,1,128,719
11515,1,128,157
11516,1,128,1406
11517,1,128,1470
11518,1,128,766
11519,1,128,1045
11520,1,128,578
11521,1,128,1607
11522,1,128,85
11523,1,128,277
11524,1,128,2826
11525,1,128,820
11526,1,128,86
11527,1,128,4354
11528,1,128,5728
11529,1,128,471
11530,1,128,946
11531,1,128,668
11532,1,128,1221
11533,1,128,502
11534,1,128,4065
11535,1,128,44
11536,1,128,395
11537,1,128,314
11538,1,128,141
11539,1,128,1300
11540,1,128,511
11541,1,128,296
11542,1,128,2645
11543,1,128,2630
11544,1,128,324
11545,1,128,3878
11546,1,128,100
11547,1,128,1031
11548,1,128,290
11549,1,128,385
11550,1,128,1031
11551,1,128,593
11552,1,128,1435
11553,1,128,3527
11554,1,128,1096
11555,1,128,3667
11556,1,128,1939
11557,1,128,306
11558,1,128,995
11559,1,128,891
11560,1,128,1502
11561,1,128,463
11562,1,128,3653
11563,1,128,2878
11564,1,128,688
11565,1,128,10996
11566,1,128,733
11567,1,128,353
11568,1,128,262
11569,1,128,987
11570,1,128,143
11571,1,128,337
11572,1,128,238
11573,1,128,1217
11574,1,128,1053
11575,1,128,1255
11576,1,128,1011
11577,1,128,424
11578,1,128,813
11579,1,128,870
11580,1,128,1639
11581,1,128,5191
11582,1,128,519
11583,1,128,755
11584,1,128,824
11585,1,128,521
11586,1,128,242
11587,1,128,372
11588,1,128,138
11589,1,128,874
11590,1,128,255
11591,1,128,352
11592,1,128,402
11593,1,128,1560
11594,1,128,2273
11595,1,128,638
11596,1,128,259
11597,1,128,496
11598,1,128,3614
11599,1,128,1816
11600,1,128,751
11601,1,128,661
11602,1,128,4726
11603,1,128,4955
11604,1,128,380
11605,1,128,324
11606,1,128,289
11607,1,128,2518
11608,1,128,112
11609,1,128,682
11610,1,128,1408
11611,1,128,1430
11612,1,128,190
11613,1,128,2284
11614,1,128,3466
11615,1,128,641
11616,1,128,736
11617,1,128,385
11618,1,128,441
11619,1,128,739
11620,1,128,2381
11621,1,128,1176
11622,1,128,1440
11623,1,128,367
11624,1,128,950
11625,1,128,1746
11626,1,128,150
11627,1,128,3639
11628,1,128,1795
11629,1,128,3123
11630,1,128,3602
11631,1,128,10232
11632,1,128,304
11633,1,128,2004
11634,1,128,1300
11635,1,128,1864
11636,1,128,6252
11637,1,128,761
11638,1,128,2765
11639,1,128,966
11640,1,128,6888
11641,1,128,1907
11642,1,128,316
11643,1,128,1447
11644,1,128,1363
11645,1,128,2236
11646,1,128,169
11647,1,128,68
11648,1,128,393
11649,1,128,8162
11650,1,128,915
11651,1,128,1829
11652,1,128,170
11653,1,128,102
11654,1,128,1496
11655,1,128,1081
11656,1,128,522
11657,1,128,195
11658,1,128,779
11659,1,128,2530
11660,1,128,1418
11661,1,128,1290
11662,1,128,510
11663,1,128,3280
11664,1,128,1246
11665,1,128,103
11666,1,128,1043
11667,1,128,440
11668,1,128,178
11669,1,128,1998
11670,1,128,2666
11671,1,128,571
11672,1,128,480
11673,1,128,2811
11674,1,128,2087
11675,1,128,972
11676,1,128,477
11677,1,128,581
11678,1,128,955
11679,1,128,600
11680,1,128,143
11681,1,128,700
11682,1,128,1085
11683,1,128,101
11684,1,128,1016
11685,1,128,580
11686,1,128,212
11687,1,128,1045
11688,1,128,3048
11689,1,128,2594
11690,1,128,245
11691,1,128,67
11692,1,128,531
11693,1,128,1253
11694,1,128,667
11695,1,128,101
11696,1,128,56
11697,1,128,1704
11698,1,128,770
11699,1,128,2347
11700,1,128,116
11701,1,128,4161
11702,1,128,196
11703,1,128,433
11704,1,128,577
11705,1,128,1365
11706,1,128,901
11707,1,128,695
11708,1,128,323
11709,1,128,1445
11710,1,128,539
11711,1,128,989
11712,1,128,4849
11713,1,128,365
11714,1,128,1072
11715,1,128,6562
11716,1,128,3015
11717,1,128,805
11718,1,128,1373
11719,1,128,1051
11720,1,128,630
11721,1,128,1051
11722,1,128,121
11723,1,128,1074
11724,1,128,776
11725,1,128,378
11726,1,128,230
11727,1,128,5025
11728,1,128,1111
11729,1,128,2123
11730,1,128,907
11731,1,128,1784
11732,1,128,4054
11733,1,128,92
11734,1,128,1908
11735,1,128,8491
11736,1,128,490
11737,1,128,1053
11738,1,128,1660
11739,1,128,3929
11740,1,128,706
11741,1,128,640
11742,1,128,3070
11743,1,128,1758
11744,1,128,832
11745,1,128,712
11746,1,128,2728
11747,1,128,2077
11748,1,128,1721
11749,1,128,766
11750,1,128,1009
11751,1,128,996
11752,1,128,983
11753,1,128,686
11754,1,128,804
11755,1,128,1205
11756,1,128,1504
11757,1,128,1672
11758,1,128,2305
11759,1,128,1630
11760,1,128,462
11761,1,128,1279
11762,1,128,588
11763,1,128,924
11764,1,128,694
11765,1,128,1264
11766,1,128,5693
11767,1,128,1483
11768,1,128,3163
11769,1,128,949
11770,1,128,1408
11771,1,128,3492
11772,1,128,3209
11773,1,128,6556
11774,1,128,1150
11775,1,128,1053
11776,1,128,1759
11777,1,128,2190
11778,1,128,1183
11779,1,128,6670
11780,1,128,5123
11781,1,128,573
11782,1,128,623
11783,1,128,591
11784,1,128,1147
11785,1,128,2689
11786,1,128,738
11787,1,128,708
11788,1,128,842
11789,1,128,583
11790,1,128,1517
11791,1,128,1460
11792,1,128,179
11793,1,128,2245
11794,1,128,694
11795,1,128,569
11796,1,128,527
11797,1,128,479
11798,1,128,3018
11799,1,128,10291
11800,1,128,1310
11801,1,128,1538
11802,1,128,1450
11803,1,128,3611
11804,1,128,1362
11805,1,128,294
11806,1,128,1766
11807,1,128,2312
11808,1,128,1530
11809,1,128,5104
11810,1,128,1490
11811,1,128,776
11812,1,128,3101
11813,1,128,1178
11814,1,128,2363
11815,1,128,1405
11816,1,128,755
11817,1,128,563
11818,1,128,4505
11819,1,128,709
11820,1,128,565
11821,1,128,1002
11822,1,128,867
11823,1,128,2179
11824,1,128,1703
11825,1,128,542
11826,1,128,1166
11827,1,128,1232
11828,1,128,669
11829,1,128,566
11830,1,128,1284
11831,1,128,2089
11832,1,128,2116
11833,1,128,4357
11834,1,128,263
11835,1,128,1039
11836,1,128,553
11837,1,128,5114
11838,1,128,788
11839,1,128,272
11840,1,128,221
11841,1,128,6055
11842,1,128,381
11843,1,128,849
11844,1,128,4260
11845,1,128,422
11846,1,128,780
11847,1,128,4377
11848,1,128,6348
11849,1,128,3673
11850,1,128,1685
11851,1,128,2540
11852,1,128,274
11853,1,128,67
11854,1,128,315
11855,1,128,1476
11856,1,128,3984
11857,1,128,348
11858,1,128,7614
11859,1,128,782
11860,1,128,501
11861,1,128,7739
11862,1,128,592
11863,1,128,783
11864,1,128,7538
11865,1,128,3978
11866,1,128,139
11867,1,128,7528
11868,1,128,2800
11869,1,128,1443
11870,1,128,1458
11871,1,128,1346
11872,1,128,1491
11873,1,128,852
11874,1,128,627
11875,1,128,578
11876,1,128,1431
11877,1,128,604
11878,1,128,2273
11879,1,128,5715
11880,1,128,562
11881,1,128,2133
11882,1,128,511
11883,1,128,6882
11884,1,128,2099
11885,1,128,1961
11886,1,128,904
11887,1,128,2117
11888,1,128,780
11889,1,128,993
11890,1,128,1061
11891,1,128,2364
11892,1,128,1196
11893,1,128,799
11894,1,128,1303
11895,1,128,816
11896,1,128,14134
11897,1,128,148
11898,1,128,1876
11899,1,128,1126
11900,1,128,657
11901,1,128,642
11902,1,128,715
11903,1,128,1096
11904,1,128,1127
11905,1,128,1555
11906,1,128,3591
11907,1,128,4506
11908,1,128,977
11909,1,128,2632
11910,1,128,226
11911,1,128,238
11912,1,128,263
11913,1,128,133
11914,1,128,116
11915,1,128,212
11916,1,128,644
11917,1,128,3527
11918,1,128,479
11919,1,128,367
11920,1,128,309
11921,1,128,396
11922,1,128,361
11923,1,128,2044
11924,1,128,360
11925,1,128,91
11926,1,128,652
11927,1,128,458
11928,1,128,444
11929,1,128,297
11930,1,128,1414
11931,1,128,7205
11932,1,128,193
11933,1,128,49
11934,1,128,145
11935,1,128,61
11936,1,128,811
11937,1,128,206
11938,1,128,246
11939,1,128,476
11940,1,128,2257
11941,1,128,97
11942,1,128,2272
11943,1,128,325
11944,1,128,2893
11945,1,128,433
11946,1,128,132
11947,1,128,550
11948,1,128,183
11949,1,128,184
11950,1,128,125
11951,1,128,459
11952,1,128,1846
11953,1,128,328
11954,1,128,387
11955,1,128,698
11956,1,128,202
11957,1,128,256
11958,1,128,156
11959,1,128,125
11960,1,128,839
11961,1,128,279
11962,1,128,119
11963,1,128,165
11964,1,128,182
11965,1,128,1702
11966,1,128,154
11967,1,128,1158
11968,1,128,661
11969,1,128,1502
11970,1,128,234
11971,1,128,178
11972,1,128,493
11973,1,128,2974
11974,1,128,58
11975,1,128,281
11976,1,128,4011
11977,1,128,102
11978,1,128,107
11979,1,128,195
11980,1,128,901
11981,1,128,441
11982,1,128,45
11983,1,128,267
11984,1,128,16
11985,1,128,425
11986,1,128,349
11987,1,128,193
11988,1,128,523
11989,1,128,801
11990,1,128,120
11991,1,128,273
11992,1,128,286
11993,1,128,759
11994,1,128,178
11995,1,128,268
11996,1,128,167
11997,1,128,2059
11998,1,128,486
11999,1,128,473
12000,1,128,303
12001,1,128,262
12002,1,128,1360
12003,1,128,751
12004,1,128,763
12005,1,128,307
12006,1,128,1408
12007,1,128,1354
12008,1,128,138
12009,1,128,72
12010,1,128,6454
12011,1,128,726
12012,1,128,275
12013,1,128,1866
12014,1,128,424
12015,1,128,1014
12016,1,128,1361
12017,1,128,1867
12018,1,128,2889
12019,1,128,3397
12020,1,128,2469
12021,1,128,3449
12022,1,128,264
12023,1,128,1138
12024,1,128,1088
12025,1,128,655
12026,1,128,1446
12027,1,128,499
12028,1,128,762
12029,1,128,684
12030,1,128,372
12031,1,128,655
12032,1,128,1122
12033,1,128,808
12034,1,128,767
12035,1,128,3124
12036,1,128,4100
12037,1,128,4633
12038,1,128,481
12039,1,128,1353
12040,1,128,386
12041,1,128,601
12042,1,128,3844
12043,1,128,3025
12044,1,128,1560
12045,1,128,363
12046,1,128,541
12047,1,128,593
12048,1,128,768
12049,1,128,1089
12050,1,128,394
12051,1,128,1124
12052,1,128,148
12053,1,128,1254
12054,1,128,2033
12055,1,128,847
12056,1,128,163
12057,1,128,3068
12058,1,128,1595
12059,1,128,157
12060,1,128,1043
12061,1,128,1058
12062,1,128,1471
12063,1,128,7361
12064,1,128,756
12065,1,128,4329
12066,1,128,227
12067,1,128,1206
12068,1,128,3005
12069,1,128,982
12070,1,128,97
12071,1,128,548
12072,1,128,2081
12073,1,128,1878
12074,1,128,1034
12075,1,128,2998
12076,1,128,9524
12077,1,128,491
12078,1,128,12771
12079,1,128,718
12080,1,128,2117
12081,1,128,1805
12082,1,128,1453
12083,1,128,2209
12084,1,128,1350
12085,1,128,1410
12086,1,128,792
12087,1,128,352
12088,1,128,3270
12089,1,128,396
12090,1,128,1894
12091,1,128,2610
12092,1,128,572
12093,1,128,4008
12094,1,128,178
12095,1,128,1397
12096,1,128,2231
12097,1,128,52
12098,1,128,6178
12099,1,128,220
12100,1,128,932
12101,1,128,3382
12102,1,128,1138
12103,1,128,992
12104,1,128,987
12105,1,128,1192
12106,1,128,2601
12107,1,128,1624
12108,1,128,2129
12109,1,128,1873
12110,1,128,493
12111,1,128,611
12112,1,128,455
12113,1,128,4664
12114,1,128,1502
12115,1,128,787
12116,1,128,416
12117,1,128,836
12118,1,128,674
12119,1,128,2918
12120,1,128,1804
12121,1,128,1738
12122,1,128,1057
12123,1,128,2291
12124,1,128,1127
12125,1,128,404
12126,1,128,453
12127,1,128,605
12128,1,128,1421
12129,1,128,653
12130,1,128,214
12131,1,128,1150
12132,1,128,605
12133,1,128,695
12134,1,128,615
12135,1,128,1119
12136,1,128,1241
12137,1,128,214
12138,1,128,280
12139,1,128,1596
12140,1,128,931
12141,1,128,609
12142,1,128,260
12143,1,128,1136
12144,1,128,1509
12145,1,128,448
12146,1,128,1010
12147,1,128,1370
12148,1,128,130
12149,1,128,138
12150,1,128,920
12151,1,128,576
12152,1,128,141
12153,1,128,288
12154,1,128,644
12155,1,128,283
12156,1,128,214
12157,1,128,527
12158,1,128,174
12159,1,128,396
12160,1,128,186
12161,1,128,3955
12162,1,128,353
12163,1,128,333
12164,1,128,644
12165,1,128,527
12166,1,128,787
12167,1,128,144
12168,1,128,586
12169,1,128,781
12170,1,128,220
12171,1,128,272
12172,1,128,283
12173,1,128,1298
12174,1,128,208
12175,1,128,1127
12176,1,128,407
12177,1,128,346
12178,1,128,1674
12179,1,128,2875
12180,1,128,2331
12181,1,128,619
12182,1,128,405
12183,1,128,2092
12184,1,128,222
12185,1,128,2140
12186,1,128,1524
12187,1,128,484
12188,1,128,841
12189,1,128,1257
12190,1,128,515
12191,1,128,624
12192,1,128,503
12193,1,128,1867
12194,1,128,775
12195,1,128,853
12196,1,128,913
12197,1,128,276
12198,1,128,2515
12199,1,128,415
12200,1,128,649
12201,1,128,696
12202,1,128,1728
12203,1,128,643
12204,1,128,613
12205,1,128,280
12206,1,128,3730
12207,1,128,467
12208,1,128,1415
12209,1,128,230
12210,1,128,343
12211,1,128,1352
12212,1,128,775
12213,1,128,1940
12214,1,128,2706
12215,1,128,4534
12216,1,128,1072
12217,1,128,3065
12218,1,128,1460
12219,1,128,1255
12220,1,128,967
12221,1,128,5162
12222,1,128,94
12223,1,128,3022
12224,1,128,3857
12225,1,128,499
12226,1,128,944
12227,1,128,839
12228,1,128,1981
12229,1,128,2932
12230,1,128,8180
12231,1,128,10414
12232,1,128,1014
12233,1,128,284
12234,1,128,2542
12235,1,128,556
12236,1,128,1659
12237,1,128,3329
12238,1,128,1253
12239,1,128,1778
12240,1,128,1290
12241,1,128,362
12242,1,128,1156
12243,1,128,3827
12244,1,128,2487
12245,1,128,157
12246,1,128,2544
12247,1,128,999
12248,1,128,1905
12249,1,128,893
12250,1,128,544
12251,1,128,414
12252,1,128,480
12253,1,128,998
12254,1,128,407
12255,1,128,121
12256,1,128,178
12257,1,128,295
12258,1,128,1547
12259,1,128,1237
12260,1,128,1892
12261,1,128,1080
12262,1,128,539
12263,1,128,919
12264,1,128,2865
12265,1,128,141
12266,1,128,1190
12267,1,128,196
12268,1,128,1872
12269,1,128,459
12270,1,128,1114
12271,1,128,920
12272,1,128,2959
12273,1,128,849
12274,1,128,689
12275,1,128,696
12276,1,128,664
12277,1,128,896
12278,1,128,436
12279,1,128,1927
12280,1,128,1978
12281,1,128,4255
12282,1,128,1627
12283,1,128,940
12284,1,128,853
12285,1,128,264
12286,1,128,3286
12287,1,128,1586
12288,1,128,206
12289,1,128,981
12290,1,128,2979
12291,1,128,823
12292,1,128,430
12293,1,128,1056
12294,1,128,1966
12295,1,128,1097
12296,1,128,1885
12297,1,128,17147
12298,1,128,2793
12299,1,128,929
12300,1,128,945
12301,1,128,499
12302,1,128,1835
12303,1,128,1301
12304,1,128,3223
12305,1,128,1170
12306,1,128,274
12307,1,128,908
12308,1,128,11438
12309,1,128,1537
12310,1,128,2268
12311,1,128,3294
12312,1,128,2533
12313,1,128,1085
12314,1,128,411
12315,1,128,3017
12316,1,128,3592
12317,1,128,1065
12318,1,128,292
12319,1,128,116
12320,1,128,6994
12321,1,128,356
12322,1,128,374
12323,1,128,1656
12324,1,128,1711
12325,1,128,1069
12326,1,128,1161
12327,1,128,585
12328,1,128,2371
12329,1,128,1634
12330,1,128,423
12331,1,128,112
12332,1,128,2141
12333,1,128,1396
12334,1,128,3284
12335,1,128,214
12336,1,128,3324
12337,1,128,1148
12338,1,128,1883
12339,1,128,2663
12340,1,128,432
12341,1,128,2824
12342,1,128,2414
12343,1,128,1047
12344,1,128,428
12345,1,128,465
12346,1,128,544
12347,1,128,2110
12348,1,128,1297
12349,1,128,2314
12350,1,128,2539
12351,1,128,938
12352,1,128,886
12353,1,128,3157
12354,1,128,584
12355,1,128,7875
12356,1,128,1140
12357,1,128,514
12358,1,128,891
12359,1,128,933
12360,1,128,1978
12361,1,128,366
12362,1,128,1139
12363,1,128,6683
12364,1,128,738
12365,1,128,1741
12366,1,128,1060
12367,1,128,2473
12368,1,128,1128
12369,1,128,5032
12370,1,128,1051
12371,1,128,1440
12372,1,128,2129
12373,1,128,1839
12374,1,128,9540
12375,1,128,878
12376,1,128,2937
12377,1,128,2593
12378,1,128,3560
12379,1,128,2578
12380,1,128,3027
12381,1,128,1762
12382,1,128,1315
12383,1,128,1045
12384,1,128,1048
12385,1,128,2106
12386,1,128,3117
12387,1,128,4579
12388,1,128,4234
12389,1,128,275
12390,1,128,832
12391,1,128,2008
12392,1,128,146
12393,1,128,1276
12394,1,128,117
12395,1,128,852
12396,1,128,4148
12397,1,128,1660
12398,1,128,4449
